aX,aY,aZ,gX,gY,gZ
0.038,0.290,0.447,2.319,-205.994,-34.058
0.131,0.349,0.787,4.517,-208.740,-38.391
0.118,0.320,0.762,-0.305,-194.763,-45.837
0.029,0.329,0.807,-9.033,-197.144,-44.983
0.028,0.380,1.027,2.197,-220.276,-51.270
0.060,0.419,1.431,26.428,-223.267,-62.988
0.049,0.294,1.441,52.002,-211.182,-84.595
0.022,0.025,1.497,32.471,-213.806,-84.900
0.018,-0.012,1.623,-10.315,-207.581,-69.519
0.062,0.035,1.751,-14.893,-188.293,-59.143
0.089,0.071,1.786,3.967,-148.743,-51.147
0.097,0.044,1.783,18.677,-137.024,-52.002
0.090,-0.027,1.710,39.063,-130.798,-51.636
0.113,-0.191,1.717,36.682,-132.446,-47.546
0.135,-0.233,1.833,14.954,-117.859,-28.076
0.160,-0.127,1.962,8.057,-98.694,-16.785
0.159,-0.046,1.927,10.010,-60.303,-5.615
0.141,-0.001,1.813,8.972,-47.485,-4.150
0.144,0.009,1.786,4.089,-32.349,1.465
0.173,0.107,1.704,4.211,-24.780,4.700
0.188,0.153,1.665,9.155,-9.338,6.287
0.210,0.165,1.629,11.169,-2.014,5.737
0.217,0.197,1.655,9.338,10.620,6.348
0.206,0.306,1.763,10.742,16.418,5.493
0.200,0.326,1.802,11.780,32.288,1.709
0.184,0.356,1.854,6.653,44.128,0.061
0.175,0.399,1.871,1.587,58.411,-2.808
0.172,0.436,1.934,11.414,85.205,-16.357
0.183,0.442,1.942,33.997,109.802,-32.104
0.164,0.434,1.969,35.217,125.732,-40.833
0.133,0.385,1.948,14.954,179.138,-60.608
0.109,0.212,1.694,15.198,200.867,-67.566
0.085,0.126,1.607,37.659,194.214,-66.528
0.019,-0.072,1.404,43.213,188.477,-62.683
-0.004,-0.139,1.283,27.771,196.533,-44.006
-0.045,-0.197,1.173,14.771,206.055,-33.264
-0.065,-0.237,1.091,1.282,236.633,-17.395
-0.059,-0.135,0.736,-4.456,251.343,-8.484
-0.026,-0.020,0.574,-23.743,260.925,-3.296
0.030,0.044,0.341,-34.729,257.690,-10.132
0.090,0.061,0.391,-44.800,224.915,-21.301
0.171,0.071,0.672,-27.405,206.665,-23.071
0.174,0.020,0.632,8.057,206.055,-20.203
0.191,-0.081,0.225,3.235,208.069,-17.517
0.227,-0.103,0.008,-22.705,174.194,-7.812
0.293,0.091,-0.219,-33.569,146.179,3.174
0.338,0.240,-0.263,-41.321,104.370,8.057
0.382,0.190,-0.431,-34.485,94.055,-1.465
0.402,0.124,-0.585,-31.982,76.721,-6.165
0.451,0.189,-0.784,-34.058,55.420,-3.174
0.458,0.252,-0.770,-30.151,-3.235,-6.165
0.411,0.349,-0.607,-25.696,-27.222,-12.085
0.375,0.364,-0.541,-21.790,-51.147,-28.564
0.280,0.226,-0.450,-22.034,-56.458,-36.377
0.219,0.117,-0.474,-22.461,-72.754,-37.354
0.093,-0.082,-0.562,-24.475,-90.027,-29.663
0.047,-0.065,-0.542,-37.659,-141.846,-3.601
-0.012,0.159,-0.324,-40.833,-168.884,3.540
-0.068,0.128,-0.167,-34.485,-199.951,-7.324
-0.169,0.034,0.130,-34.058,-201.965,-12.024
-0.170,-0.009,0.287,-20.203,-214.233,-18.677
-0.197,-0.212,0.502,-11.902,-223.694,-16.357
-0.208,-0.059,0.625,-18.677,-251.221,31.128
-0.151,0.491,0.918,-43.457,-276.855,61.707
-0.148,0.619,1.179,-65.308,-248.047,19.348
-0.174,0.228,1.079,-35.706,-218.567,-17.639
-0.220,-0.140,1.221,-4.822,-232.971,-26.794
-0.197,-0.065,1.440,-22.522,-248.474,-10.193
-0.127,0.139,1.541,-54.260,-245.239,18.188
-0.129,0.172,1.495,-46.326,-236.511,22.522
-0.184,0.265,1.708,-6.042,-233.704,18.982
-0.213,0.212,1.881,13.000,-227.356,10.803
-0.200,0.109,2.053,13.062,-195.190,0.183
-0.103,0.032,2.209,-7.629,-170.227,2.808
-0.068,0.019,2.105,-33.936,-111.084,9.094
-0.058,-0.043,1.814,-20.020,-95.520,13.062
-0.078,-0.072,1.705,19.653,-94.421,25.146
-0.097,0.016,1.673,24.658,-98.633,32.593
-0.081,0.121,1.705,15.869,-97.778,38.208
-0.059,0.187,1.606,9.827,-88.013,35.645
-0.056,0.169,1.505,-0.305,-62.012,30.701
-0.207,0.846,1.910,-0.793,-72.693,38.757
-0.267,0.435,1.905,-17.578,-29.114,-17.761
-0.386,-0.014,2.145,-38.879,-23.926,-10.132
-0.410,0.048,2.447,-72.998,-17.029,18.066
-0.465,0.329,2.850,-83.191,1.038,18.982
-0.521,0.410,2.795,-101.990,70.068,3.967
-0.642,0.419,2.482,-118.347,107.422,-5.859
-0.687,0.393,2.377,-145.813,165.405,-22.766
-0.740,0.341,2.307,-139.221,186.462,-31.677
-0.760,0.322,2.271,-95.093,224.487,-50.476
-0.797,0.221,2.023,-77.942,247.375,-60.059
-0.807,0.088,1.779,-89.905,291.992,-69.702
-0.772,-0.115,1.215,-110.352,305.237,-64.819
-0.732,-0.086,0.975,-130.127,310.974,-56.519
-0.635,0.050,0.638,-140.442,300.659,-47.607
-0.589,0.068,0.610,-133.179,283.325,-49.988
-0.539,0.073,0.609,-116.211,253.967,-58.655
-0.532,0.014,0.469,-99.426,263.855,-74.951
-0.484,-0.133,-0.029,-94.666,268.066,-76.660
-0.434,-0.133,-0.195,-96.008,261.108,-71.838
-0.331,-0.040,-0.356,-101.868,222.595,-63.477
-0.272,0.022,-0.434,-101.746,197.693,-64.148
-0.185,0.182,-0.458,-99.365,142.517,-63.538
-0.179,0.231,-0.490,-92.651,122.253,-63.293
-0.181,0.130,-0.771,-56.091,91.858,-77.393
-0.162,0.016,-0.882,-34.607,66.406,-82.214
-0.129,-0.048,-0.843,-19.104,-8.972,-59.265
-0.033,0.206,-0.495,-20.386,-41.687,-42.969
0.008,0.332,-0.386,-7.935,-73.792,-45.532
0.020,0.297,-0.388,-3.296,-82.275,-52.979
0.045,0.269,-0.392,-8.789,-97.717,-53.406
0.119,0.360,-0.361,-12.390,-109.131,-49.316
0.146,0.433,-0.324,-20.081,-137.390,-44.922
0.132,0.503,-0.142,-28.625,-149.414,-47.241
0.100,0.510,0.027,-33.875,-167.786,-56.641
0.008,0.527,0.300,-22.339,-174.438,-64.331
-0.035,0.466,0.391,13.062,-189.819,-83.801
-0.061,0.185,0.491,26.306,-200.012,-90.759
-0.063,0.020,0.539,33.875,-224.976,-93.079
-0.068,-0.137,0.692,31.433,-235.840,-88.440
-0.073,-0.007,0.824,24.658,-240.479,-67.200
-0.113,0.271,1.016,30.396,-236.267,-62.317
-0.160,0.172,1.024,38.208,-239.685,-78.613
-0.202,-0.259,1.306,32.043,-253.052,-81.604
-0.184,-0.294,1.548,35.034,-256.958,-52.734
-0.128,-0.028,1.845,51.208,-239.807,-36.621
-0.114,0.064,1.869,81.726,-194.275,-29.358
-0.115,0.127,1.931,82.825,-177.551,-35.706
-0.116,0.083,2.010,63.599,-143.250,-53.894
-0.116,-0.138,1.987,61.646,-125.244,-56.885
-0.106,-0.230,1.902,74.463,-109.375,-44.556
-0.096,-0.273,1.843,79.956,-108.398,-34.851
-0.100,-0.238,1.807,90.576,-97.168,-17.395
-0.106,-0.064,1.714,92.163,-88.318,-13.000
-0.109,-0.030,1.713,96.313,-71.899,-14.282
-0.108,-0.064,1.731,101.074,-63.660,-14.832
-0.117,-0.123,1.682,105.103,-43.030,-12.756
-0.151,-0.224,1.554,94.788,-39.246,-7.690
-0.174,-0.204,1.638,66.040,-48.523,5.615
-0.231,-0.089,1.890,67.139,-50.720,8.667
-0.270,-0.068,1.963,91.736,-45.776,4.395
-0.352,-0.157,2.029,99.548,-44.189,1.709
-0.375,-0.241,2.068,97.900,-43.945,0.488
-0.358,-0.225,2.112,54.932,-18.799,-0.793
-0.330,-0.159,2.096,35.767,10.132,-0.732
-0.370,-0.067,1.882,31.555,78.430,8.789
-0.399,-0.042,1.738,22.278,115.356,11.536
-0.422,-0.090,1.684,-4.944,176.880,-5.066
-0.471,-0.164,1.628,-12.024,200.867,-15.869
-0.475,-0.223,1.596,-13.000,237.061,-30.579
-0.445,-0.202,1.427,-18.005,261.230,-27.771
-0.430,-0.101,1.199,-35.278,305.603,-17.334
-0.288,-0.099,0.579,-55.054,315.125,-18.433
-0.171,-0.106,0.452,-118.225,293.030,-15.503
-0.093,0.026,0.742,-139.038,281.616,-15.381
-0.108,-0.002,0.806,-149.048,317.627,-30.701
-0.042,-0.010,0.522,-144.226,337.646,-34.241
0.024,0.029,0.330,-115.051,323.547,-32.654
0.134,-0.014,0.068,-103.333,295.959,-33.813
0.189,-0.031,0.147,-95.520,224.426,-28.442
0.260,-0.037,0.399,-86.731,203.613,-22.156
0.279,-0.010,0.343,-46.814,190.979,-7.507
0.341,0.078,0.129,-28.015,177.246,-2.747
0.372,0.100,0.078,-12.451,133.118,-0.977
0.421,0.180,0.009,-17.212,113.586,-2.441
0.444,0.160,-0.059,-28.503,83.496,-13.184
0.467,0.010,-0.194,-29.114,69.092,-14.832
0.464,0.028,-0.261,-15.625,32.959,-7.935
0.436,0.058,-0.315,-3.906,5.981,-5.066
0.424,0.050,-0.268,7.141,-43.884,-7.507
0.387,-0.021,-0.184,5.676,-54.077,-11.414
0.367,-0.032,-0.189,2.502,-58.960,-12.634
0.315,0.038,-0.206,-2.014,-73.608,-7.324
0.268,0.051,-0.205,-4.639,-82.336,-5.737
0.185,-0.003,-0.234,-10.559,-98.755,-0.610
0.155,-0.034,-0.244,-16.113,-110.596,4.395
0.092,-0.087,-0.206,-26.611,-144.592,15.381
0.062,-0.054,-0.193,-20.325,-164.185,20.996
-0.047,0.098,-0.034,0.977,-206.421,20.569
-0.118,0.067,0.107,14.587,-225.769,10.498
-0.213,-0.063,0.457,31.433,-260.376,-4.272
-0.238,-0.086,0.647,25.513,-271.606,-4.211
-0.253,-0.059,0.825,6.592,-280.396,1.892
-0.268,0.195,1.201,-5.737,-279.297,3.479
-0.288,0.200,1.337,-30.212,-248.230,-9.338
-0.289,-0.103,1.433,-39.978,-227.722,-12.695
-0.277,-0.169,1.431,-49.438,-216.248,13.123
-0.260,0.089,1.505,-46.936,-223.206,31.433
-0.249,0.308,1.577,-15.259,-230.408,39.429
-0.249,0.318,1.719,3.723,-224.426,28.992
-0.266,0.114,1.724,-0.061,-189.209,9.277
-0.285,-0.099,1.634,-19.653,-167.541,10.315
-0.285,-0.013,1.600,-38.940,-144.531,27.100
-0.250,0.423,1.788,-35.828,-142.151,28.992
-0.225,0.470,1.839,-18.799,-112.427,2.808
-0.218,0.275,1.707,-22.339,-85.144,-14.343
-0.212,0.077,1.579,-52.307,-56.396,-17.090
-0.211,0.142,1.566,-55.481,-52.673,-4.639
-0.209,0.275,1.483,-27.771,-45.166,12.451
-0.501,0.408,1.993,-81.787,-40.405,46.936
-0.517,0.464,2.186,-84.167,-5.066,28.442
-0.511,0.544,2.378,-77.820,20.264,16.357
-0.539,0.542,2.329,-64.148,71.655,-14.832
-0.681,0.418,2.283,-63.477,84.412,-27.710
-0.783,0.352,2.293,-63.538,127.258,-43.884
-0.849,0.267,2.231,-61.218,158.081,-54.687
-0.925,-0.065,2.043,-48.096,211.060,-72.449
-0.916,-0.212,1.949,-49.011,238.403,-67.505
-0.844,-0.224,1.864,-61.951,245.972,-59.387
-0.813,-0.188,1.806,-91.919,273.193,-48.279
-0.744,-0.175,1.555,-118.225,295.959,-44.617
-0.692,-0.163,1.399,-178.955,343.994,-41.809
-0.577,-0.125,0.984,-185.242,357.056,-39.795
-0.500,-0.106,0.793,-164.246,333.740,-32.410
-0.394,-0.120,0.521,-153.625,311.462,-32.166
-0.351,-0.177,0.413,-126.221,265.564,-32.593
-0.256,-0.302,0.245,-117.371,246.033,-31.555
-0.213,-0.262,0.210,-120.789,216.797,-16.663
-0.150,-0.068,0.107,-116.089,205.200,-13.367
-0.127,-0.042,-0.014,-87.708,182.251,-22.339
-0.085,-0.047,-0.189,-81.665,169.739,-21.851
-0.053,0.011,-0.231,-87.280,147.034,-8.423
0.006,0.172,-0.309,-90.271,136.780,-3.784
0.049,0.293,-0.340,-91.797,109.009,-6.531
0.068,0.355,-0.336,-88.501,91.125,-11.902
0.078,0.212,-0.274,-62.073,53.162,-28.442
0.070,0.106,-0.302,-46.387,38.513,-29.968
0.074,0.118,-0.408,-26.550,11.780,-14.709
0.076,0.191,-0.435,-20.386,-5.371,-6.714
0.083,0.348,-0.431,-13.855,-40.833,5.188
0.094,0.418,-0.438,-14.587,-54.749,7.507
0.107,0.461,-0.447,-15.625,-77.881,-6.348
0.095,0.434,-0.466,-7.263,-92.407,-17.090
0.079,0.407,-0.441,8.118,-130.615,-33.630
0.032,0.425,-0.287,9.399,-148.743,-38.025
0.014,0.463,-0.170,11.841,-173.462,-42.847
-0.013,0.492,-0.000,13.062,-176.636,-48.218
-0.037,0.443,0.011,-2.258,-172.485,-65.125
-0.129,0.241,0.080,-16.602,-175.903,-70.068
-0.169,0.208,0.244,-23.682,-213.928,-59.875
-0.183,0.411,0.736,-3.235,-244.080,-52.795
-0.200,0.443,0.922,57.800,-287.903,-67.932
-0.274,0.101,1.146,74.402,-297.668,-80.994
-0.277,-0.078,1.284,65.552,-305.420,-73.853
-0.211,-0.064,1.673,49.316,-302.734,-56.641
-0.179,0.061,1.844,37.598,-279.114,-28.076
-0.148,0.130,1.907,47.424,-260.132,-23.987
-0.159,0.083,1.861,50.964,-218.323,-18.494
-0.126,0.212,1.903,46.509,-202.515,-12.939
-0.106,0.290,1.943,46.875,-189.941,-11.780
-0.093,0.165,1.864,59.204,-163.940,-24.780
-0.085,0.074,1.801,58.044,-151.672,-28.259
-0.074,0.057,1.802,37.476,-132.629,-18.250
-0.071,0.185,1.935,33.752,-121.399,-11.536
-0.081,0.216,1.947,45.227,-90.088,-9.705
-0.086,0.237,1.955,45.776,-74.707,-11.536
-0.089,0.231,2.009,28.381,-43.884,-16.357
-0.088,0.234,2.130,17.517,-26.367,-17.090
-0.085,0.237,2.169,8.301,11.292,-15.808
-0.079,0.296,2.165,9.338,28.931,-13.733
-0.082,0.352,2.182,10.437,54.443,-12.085
-0.113,0.338,2.211,8.545,67.139,-14.709
-0.129,0.297,2.233,-5.981,97.046,-15.991
-0.159,0.404,2.279,-13.123,115.723,-14.282
-0.172,0.463,2.254,-7.751,158.752,-23.682
-0.199,0.382,2.064,-0.122,179.321,-31.616
-0.202,0.324,1.914,-0.183,211.182,-35.828
-0.163,0.295,1.654,-10.986,220.886,-34.119
-0.147,0.347,1.569,-24.719,227.783,-31.921
-0.143,0.367,1.478,-43.091,241.882,-38.696
-0.155,0.248,1.236,-52.246,251.648,-46.143
-0.163,0.183,1.125,-74.951,274.048,-53.162
-0.126,0.108,0.912,-81.787,285.156,-53.162
-0.086,0.138,0.791,-83.252,301.941,-46.692
-0.015,0.209,0.541,-78.125,307.129,-45.288
-0.014,0.202,0.418,-73.669,310.791,-49.927
-0.010,0.094,0.182,-79.529,307.007,-56.396
0.028,-0.000,0.108,-62.500,273.071,-65.552
0.136,-0.025,0.009,-43.823,241.028,-61.096
0.171,0.030,-0.033,-26.978,204.773,-53.406
0.163,0.048,-0.104,-9.277,147.949,-42.358
0.169,0.045,-0.160,-23.132,124.756,-32.410
0.215,0.012,-0.272,-29.358,113.770,-29.480
0.245,-0.007,-0.296,-22.827,72.571,-21.301
0.283,0.061,-0.293,-14.038,48.889,-14.343
0.280,0.130,-0.320,-9.460,23.193,-3.845
0.274,0.196,-0.437,-14.954,18.860,-3.906
0.264,0.215,-0.490,-21.851,0.488,-7.751
0.223,0.246,-0.542,-18.066,-14.771,-9.766
0.197,0.253,-0.552,-6.531,-46.265,-13.245
0.162,0.214,-0.530,-0.122,-60.730,-15.747
0.144,0.141,-0.510,5.310,-73.792,-19.592
0.110,-0.022,-0.490,2.136,-93.384,-23.071
0.097,-0.067,-0.476,-3.479,-103.088,-18.982
0.077,-0.077,-0.446,-8.423,-133.362,-5.310
0.023,0.005,-0.362,-4.456,-156.677,0.610
-0.008,0.101,-0.280,3.540,-213.806,8.057
-0.082,0.285,0.030,5.859,-238.525,6.042
-0.121,0.249,0.208,18.738,-265.442,-15.503
-0.186,-0.040,0.471,27.893,-273.010,-24.719
-0.225,-0.142,0.584,50.415,-303.894,-18.677
-0.322,-0.099,0.841,60.669,-326.904,-10.193
-0.328,-0.001,0.978,70.190,-361.267,3.235
-0.324,0.195,1.294,62.622,-363.708,4.944
-0.322,0.251,1.446,22.644,-331.970,-7.263
-0.332,0.291,1.584,6.287,-306.213,-17.761
-0.357,0.224,1.569,5.249,-271.362,-40.039
-0.472,-0.035,1.562,7.080,-269.409,-45.166
-0.545,-0.245,1.808,4.028,-286.621,-32.349
-0.542,-0.106,2.022,-0.366,-290.771,-10.254
-0.465,0.404,2.213,1.099,-260.437,7.751
-0.462,0.382,2.121,46.814,-194.885,-23.987
-0.482,0.126,1.836,54.077,-163.635,-33.630
-0.490,0.079,1.717,40.833,-120.544,-29.907
-0.505,0.077,1.647,37.415,-112.061,-27.466
-0.508,0.046,1.704,39.551,-110.901,-27.161
-0.500,-0.007,1.757,44.434,-105.713,-21.973
-0.479,-0.140,1.771,37.048,-91.980,-14.099
-0.432,0.690,1.987,-52.063,-125.122,69.641
-0.426,0.905,2.217,-14.526,-106.628,60.486
-0.484,0.817,2.329,7.080,-77.332,38.574
-0.523,0.632,2.276,-2.502,-4.517,0.183
-0.588,0.387,2.243,-26.855,27.344,-7.507
-0.607,0.362,2.262,-69.824,89.294,-11.169
-0.635,0.390,2.250,-80.200,120.422,-14.587
-0.651,0.351,2.198,-76.843,176.147,-31.128
-0.669,0.170,1.999,-70.007,198.547,-38.208
-0.660,0.110,1.894,-72.754,235.352,-35.217
-0.622,0.213,1.717,-83.313,251.953,-27.832
-0.612,0.272,1.622,-103.760,280.457,-25.757
-0.577,0.241,1.469,-114.136,291.321,-32.654
-0.553,0.229,1.453,-143.982,315.796,-52.734
-0.526,0.246,1.451,-155.151,332.520,-67.139
-0.548,0.151,1.123,-159.912,386.475,-94.299
-0.526,0.001,0.844,-162.781,424.561,-102.600
-0.424,-0.036,0.505,-201.416,464.111,-100.281
-0.420,0.130,0.392,-155.457,451.477,-79.041
-0.473,0.248,0.037,-120.789,440.186,-82.092
-0.444,0.190,-0.097,-134.583,408.142,-112.549
-0.196,0.100,-0.146,-137.939,380.310,-124.878
-0.093,0.026,-0.142,-99.487,289.001,-138.367
-0.086,-0.226,-0.199,-77.637,240.723,-133.240
-0.089,-0.256,-0.257,-57.190,172.241,-85.327
-0.027,-0.106,-0.386,-57.922,149.963,-57.739
0.022,-0.043,-0.431,-61.401,108.765,-27.710
0.073,0.010,-0.519,-56.274,85.144,-20.630
0.068,0.043,-0.573,-36.194,34.241,-9.521
0.096,0.077,-0.614,-20.447,4.333,-6.836
0.121,0.076,-0.588,10.376,-65.063,-3.906
0.110,0.167,-0.541,14.587,-96.680,-0.549
0.101,0.264,-0.532,13.794,-152.588,4.089
0.124,0.296,-0.392,10.925,-179.382,0.366
0.142,0.228,-0.320,15.625,-224.731,-9.155
0.103,0.053,-0.284,18.066,-242.798,-8.484
0.065,-0.010,-0.323,16.541,-256.836,-3.723
0.036,0.051,-0.244,0.122,-283.447,13.062
0.033,0.129,-0.114,-6.226,-296.814,19.043
-0.015,0.158,0.123,3.479,-317.017,9.277
-0.070,0.131,0.182,22.522,-331.604,-2.441
-0.121,0.160,0.257,48.828,-384.888,-14.832
-0.169,0.339,0.583,48.462,-412.231,-16.724
-0.173,0.337,0.778,21.484,-418.762,-27.649
-0.157,0.286,1.154,-0.977,-395.813,-28.503
-0.156,0.413,1.322,-15.808,-322.754,-14.404
-0.182,0.605,1.473,6.409,-283.691,-17.212
-0.181,0.467,1.311,60.120,-233.276,-47.241
-0.164,0.126,1.142,61.340,-240.784,-54.932
-0.179,0.056,1.291,37.903,-277.161,-41.016
-0.210,0.143,1.669,28.503,-275.940,-27.832
-0.199,0.325,1.811,28.198,-240.173,-7.141
-0.158,0.638,2.058,37.842,-221.436,-17.517
-0.191,0.425,2.094,53.650,-200.256,-39.246
-0.223,-0.057,2.248,66.406,-168.701,-51.636
-0.240,-0.094,2.401,57.068,-162.903,-37.292
-0.247,0.011,2.466,35.278,-126.770,-2.075
-0.199,0.300,2.406,29.297,-98.511,3.113
-0.178,0.331,2.373,25.940,-36.865,-7.935
-0.140,0.259,2.215,28.198,-8.240,-11.353
-0.116,0.257,2.130,25.818,32.776,-5.371
-0.094,0.285,2.158,24.170,48.340,-1.892
-0.101,0.274,2.190,31.921,94.482,-0.244
-0.160,0.169,2.006,31.860,126.404,0.000
-0.176,0.184,1.841,-1.587,174.744,5.493
-0.107,0.375,1.785,-19.226,180.664,5.554
-0.065,0.428,1.831,-12.573,179.199,-6.287
-0.045,0.316,1.793,-0.061,184.509,-12.451
-0.046,0.291,1.777,1.404,207.581,-11.414
-0.035,0.377,1.761,-4.944,225.647,-9.583
-0.042,0.353,1.652,-25.391,280.151,-16.846
-0.048,0.239,1.400,-46.143,304.016,-21.973
-0.032,0.303,1.312,-65.491,325.256,-16.479
-0.065,0.584,1.013,-57.556,328.064,-13.000
-0.052,0.592,0.802,-44.067,312.073,-43.701
0.042,0.249,0.481,-45.105,292.236,-66.772
0.079,0.115,0.439,-55.481,245.361,-74.768
0.123,0.233,0.518,-56.580,224.487,-65.308
0.132,0.302,0.522,-42.480,201.965,-65.308
0.116,0.167,0.331,-44.250,204.102,-72.144
0.123,0.032,0.250,-56.458,209.778,-76.538
0.146,-0.060,0.203,-71.838,203.369,-68.542
0.203,-0.014,0.060,-62.866,184.998,-58.533
0.216,0.030,-0.012,-39.001,128.174,-44.189
0.244,-0.001,-0.166,-35.034,101.990,-39.978
0.273,0.019,-0.252,-46.082,62.439,-26.794
0.311,0.160,-0.299,-58.411,46.631,-21.484
0.312,0.172,-0.281,-65.979,25.330,-25.024
0.311,0.026,-0.396,-59.631,21.179,-28.076
0.306,-0.033,-0.472,-50.354,9.766,-22.705
0.250,0.027,-0.517,-51.697,-4.211,-15.930
0.236,0.127,-0.498,-51.208,-44.250,-7.385
0.210,0.176,-0.420,-43.884,-63.660,-9.521
0.193,0.119,-0.408,-31.799,-88.013,-12.756
0.122,0.128,-0.475,-32.654,-96.130,-10.071
0.084,0.142,-0.503,-34.851,-120.483,-10.742
0.016,0.026,-0.496,-27.588,-139.832,-12.085
-0.017,-0.041,-0.505,-12.573,-192.810,0.671
-0.024,0.239,-0.196,-29.297,-217.102,3.723
-0.127,0.197,0.087,-44.922,-213.440,-15.381
-0.168,0.132,0.149,-39.246,-205.505,-27.588
-0.205,-0.028,0.360,-24.353,-222.473,-28.320
-0.226,-0.069,0.523,20.508,-297.729,-16.113
-0.238,-0.060,0.861,47.119,-347.473,-7.446
-0.294,-0.217,1.021,58.350,-417.480,12.695
-0.366,0.194,1.444,21.912,-422.913,47.974
-0.352,0.780,1.829,-52.734,-364.014,45.959
-0.318,0.646,2.234,-39.673,-302.307,3.662
-0.263,0.186,2.113,-3.601,-209.229,-44.617
-0.188,-0.215,1.859,-13.672,-198.791,-36.438
-0.165,0.103,1.834,-34.180,-210.876,13.245
-0.144,0.340,1.854,-19.043,-216.919,29.602
-0.164,0.384,2.055,26.855,-211.243,13.977
-0.171,0.363,2.080,35.217,-141.541,-3.418
-0.180,0.207,1.803,37.781,-104.492,-13.306
-0.192,0.085,1.622,36.438,-75.317,-13.062
-0.214,0.039,1.448,30.151,-78.918,-3.418
-0.234,0.059,1.432,14.160,-81.909,13.367
-0.219,0.222,1.530,9.094,-78.796,16.418
-0.232,0.906,2.023,-25.085,-111.877,29.358
-0.256,0.953,2.140,17.212,-87.158,-15.381
-0.385,0.587,2.477,28.198,-66.833,-41.931
-0.473,0.288,2.675,17.761,2.502,-69.092
-0.614,0.055,2.961,-3.296,51.575,-62.317
-0.669,0.145,2.975,-47.180,159.546,-44.373
-0.733,0.257,2.722,-59.814,206.604,-45.776
-0.745,0.206,2.545,-82.581,269.714,-55.359
-0.752,-0.007,2.260,-95.947,288.025,-56.274
-0.749,-0.092,2.129,-115.417,312.988,-41.016
-0.679,0.026,1.864,-122.131,318.237,-29.785
-0.646,-0.031,1.580,-113.281,319.519,-25.757
-0.641,-0.136,1.430,-107.056,317.261,-25.452
-0.652,-0.256,1.105,-110.962,312.866,-14.282
-0.638,-0.266,0.916,-112.000,313.782,-4.333
-0.585,-0.224,0.511,-114.258,315.308,20.569
-0.549,-0.216,0.323,-117.249,311.646,29.053
-0.510,-0.177,0.190,-121.277,287.964,24.902
-0.377,-0.016,0.119,-115.845,271.057,5.981
-0.311,-0.082,0.060,-93.567,242.126,-26.550
-0.178,-0.162,-0.077,-88.623,223.633,-19.836
-0.110,-0.104,-0.081,-89.783,177.551,3.357
-0.027,0.087,-0.083,-94.910,158.081,11.963
0.005,0.245,-0.034,-115.234,139.587,16.785
0.026,0.388,-0.046,-106.384,141.174,6.348
0.016,0.354,-0.221,-68.970,120.056,-16.846
0.014,0.288,-0.523,-58.716,88.562,-20.264
0.013,0.238,-0.512,-48.828,14.465,-11.292
-0.008,0.207,-0.422,-43.579,-10.437,-5.432
-0.027,0.232,-0.460,-18.555,-39.063,-7.202
-0.048,0.211,-0.573,-2.014,-55.176,-13.733
-0.048,0.123,-0.594,26.489,-105.041,-18.860
-0.041,0.073,-0.492,28.198,-131.348,-13.550
-0.038,0.143,-0.433,35.767,-162.964,-6.897
-0.034,0.232,-0.262,42.542,-170.776,-13.672
-0.009,0.171,-0.168,24.353,-172.241,-36.926
0.007,0.012,-0.066,17.578,-177.917,-36.743
0.007,0.061,0.057,25.146,-207.458,-18.860
0.053,0.223,0.409,31.860,-215.088,-14.282
0.084,0.258,0.523,52.734,-213.501,-22.705
0.106,0.203,0.720,65.247,-215.149,-32.715
0.122,0.135,0.877,73.120,-220.764,-41.687
0.147,0.092,1.078,68.054,-224.976,-42.480
0.201,0.110,1.369,63.599,-214.844,-36.560
0.223,0.123,1.428,63.049,-198.059,-24.048
0.223,0.215,1.603,64.209,-197.998,-18.555
0.224,0.329,1.762,64.148,-188.416,-22.034
0.235,0.249,1.864,67.017,-169.983,-29.968
0.254,0.142,1.761,48.706,-129.822,-30.640
0.281,0.176,1.640,28.748,-119.507,-22.827
0.284,0.273,1.656,17.151,-110.657,-13.977
0.266,0.400,1.718,27.283,-104.309,-17.761
0.256,0.360,1.737,62.012,-83.740,-33.691
0.242,0.142,1.715,78.796,-74.646,-38.635
0.244,0.111,1.728,92.773,-67.749,-37.842
0.216,0.152,1.788,90.698,-62.622,-37.598
0.183,0.163,1.833,69.824,-43.579,-38.086
0.114,0.178,1.995,54.871,-31.738,-37.048
0.096,0.187,2.068,28.259,-0.244,-30.701
0.112,0.275,2.161,18.005,15.808,-28.015
0.120,0.327,2.209,3.601,48.340,-28.198
0.115,0.410,2.265,-3.601,69.763,-29.541
0.115,0.458,2.247,-15.259,117.981,-36.194
0.101,0.507,2.118,-17.578,139.404,-43.030
0.084,0.474,2.036,-20.508,158.325,-53.101
0.038,0.156,1.764,-25.635,192.078,-72.510
0.028,-0.013,1.565,-25.330,203.369,-72.021
0.037,-0.070,1.429,-48.462,212.402,-55.603
0.062,-0.008,1.292,-66.162,224.121,-50.293
0.071,0.006,1.141,-54.871,241.943,-37.292
0.107,0.017,0.915,-43.213,232.605,-29.785
0.109,0.015,0.819,-39.307,208.801,-21.973
0.080,-0.099,0.559,-43.640,200.073,-19.714
0.073,-0.112,0.438,-57.617,178.955,-9.949
0.096,-0.028,0.281,-60.608,164.856,-6.409
0.096,-0.037,0.210,-54.321,143.494,-6.958
0.121,-0.100,0.064,-47.180,135.010,-5.249
