aX,aY,aZ,gX,gY,gZ
0.468,0.305,0.730,-14.526,-10.071,15.686
0.497,0.408,0.746,-17.334,-9.644,15.686
0.507,0.369,0.772,-10.803,-5.615,11.230
0.515,0.373,0.762,-4.517,-1.709,12.024
0.536,0.484,0.807,-8.362,-2.258,12.634
0.534,0.531,0.801,-8.057,-2.319,8.545
0.538,0.536,0.720,-9.033,-2.747,5.066
0.546,0.504,0.753,-20.935,-2.991,2.441
0.538,0.457,0.809,-15.930,-0.305,1.221
0.528,0.434,0.743,5.798,2.563,-0.732
0.520,0.409,0.618,8.118,-0.244,0.366
0.520,0.435,0.637,0.977,-8.240,2.869
0.506,0.417,0.657,-1.404,-9.644,2.380
0.498,0.375,0.640,-5.127,-10.376,4.089
0.493,0.450,0.749,-10.376,-10.925,6.104
0.496,0.478,0.809,-17.334,-4.028,5.981
0.495,0.387,0.707,-16.235,0.793,6.714
0.498,0.381,0.656,-9.338,-1.526,11.353
0.502,0.538,0.723,-7.019,-6.775,12.085
0.497,0.569,0.781,-10.864,-7.996,8.057
0.496,0.488,0.776,-10.803,-3.479,6.470
0.498,0.485,0.706,0.244,0.427,5.981
0.494,0.530,0.717,4.395,-3.296,5.859
0.495,0.594,0.776,-2.869,-7.385,2.869
0.496,0.531,0.825,-5.798,-1.892,0.000
0.482,0.442,0.665,4.456,7.080,-1.892
0.478,0.471,0.644,8.179,2.869,-1.343
0.474,0.525,0.683,0.305,-7.263,-1.709
0.481,0.499,0.735,-7.874,-8.240,-1.770
0.480,0.465,0.754,-5.554,-5.920,-0.610
0.480,0.462,0.709,1.892,-6.470,-0.549
0.474,0.505,0.712,5.615,-8.484,-0.061
0.479,0.487,0.744,2.991,-6.775,1.038
0.495,0.513,0.763,5.493,-5.981,0.916
0.499,0.558,0.767,-1.038,-4.944,-1.648
0.502,0.483,0.765,-9.888,-1.831,-1.404
0.140,0.870,2.000,207.825,-113.708,84.961
0.171,1.071,2.253,118.042,-51.941,57.678
0.257,1.526,2.676,60.791,-20.203,29.663
0.267,1.481,2.795,-55.481,33.813,-35.339
0.208,1.218,2.902,-105.835,52.551,-61.035
0.200,1.294,3.014,-150.635,85.632,-115.601
0.181,1.192,3.073,-139.099,106.506,-155.701
0.102,0.868,2.824,-93.811,147.766,-231.689
-0.093,0.347,2.234,-80.994,163.391,-245.728
-0.170,0.172,1.979,-94.299,195.801,-224.182
-0.154,-0.085,1.511,-117.554,212.463,-197.815
-0.089,-0.047,1.421,-125.061,247.681,-156.067
-0.118,0.055,1.001,-106.323,266.968,-147.949
-0.145,-0.065,0.567,-106.262,281.494,-135.498
-0.121,-0.139,0.388,-127.319,275.757,-120.422
-0.070,-0.148,0.162,-168.457,250.000,-83.923
-0.064,-0.101,0.142,-164.429,235.352,-74.524
-0.034,-0.166,-0.010,-86.975,207.397,-84.167
-0.013,-0.234,-0.200,-48.828,188.049,-92.407
0.086,-0.335,-0.308,-42.542,123.169,-92.346
0.121,-0.292,-0.151,-61.035,88.013,-82.520
0.126,-0.076,-0.123,-49.377,53.528,-62.622
0.131,0.009,-0.239,-7.690,33.630,-53.894
0.200,0.116,-0.283,-4.578,17.395,-48.645
0.216,0.119,-0.297,-9.583,2.930,-41.992
0.211,0.062,-0.383,-22.522,-18.066,-29.175
0.208,0.051,-0.350,-31.311,-41.992,-20.081
0.243,0.127,-0.099,-27.771,-51.331,-17.883
0.285,0.228,-0.017,-2.136,-55.054,-21.790
0.382,0.321,-0.108,2.502,-54.565,-24.353
0.399,0.300,-0.198,-21.057,-64.697,-20.203
0.375,0.473,-0.227,-35.706,-75.623,-17.944
0.322,0.591,-0.050,-49.316,-98.145,-23.865
0.300,0.570,-0.008,-40.405,-107.483,-29.968
0.267,0.525,-0.105,-7.568,-131.409,-45.532
0.231,0.449,-0.093,-6.226,-172.485,-55.603
0.190,0.234,0.239,-5.188,-191.650,-57.861
0.192,0.140,0.504,22.522,-209.412,-63.354
0.186,0.206,0.802,38.635,-206.482,-65.552
0.183,0.279,0.833,27.588,-195.435,-63.232
0.174,0.182,0.920,3.296,-188.171,-58.960
0.196,0.010,1.039,-14.709,-167.236,-50.110
0.281,-0.097,1.350,-0.183,-155.029,-47.180
0.301,0.020,1.352,46.692,-135.010,-56.885
0.311,0.042,1.118,55.603,-132.324,-64.209
0.325,-0.061,1.073,46.509,-135.803,-66.101
0.373,-0.223,1.309,21.667,-140.808,-54.749
0.385,-0.220,1.431,25.696,-132.629,-47.546
0.423,-0.083,1.507,35.889,-103.088,-40.100
0.455,-0.077,1.518,28.137,-89.416,-38.452
0.491,-0.125,1.505,14.282,-72.144,-34.241
0.565,-0.181,1.503,13.489,-69.946,-32.288
0.589,-0.144,1.564,10.193,-62.805,-27.893
0.590,-0.088,1.670,9.766,-53.223,-25.513
0.587,-0.056,1.700,9.644,-32.043,-23.010
0.592,-0.064,1.772,7.507,-23.071,-23.010
0.596,-0.112,1.831,1.465,-4.578,-20.874
0.562,-0.134,1.856,4.822,7.446,-19.531
0.533,-0.143,1.760,15.320,32.471,-18.738
0.505,-0.159,1.549,15.625,40.894,-18.066
0.510,-0.191,1.446,17.944,50.720,-17.273
0.529,-0.228,1.359,19.531,52.917,-17.761
0.516,-0.224,1.331,17.517,60.974,-18.616
0.469,-0.256,1.162,13.428,66.223,-16.968
0.456,-0.301,1.079,3.479,68.787,-8.484
0.428,-0.477,0.945,2.686,66.528,-2.808
0.393,-0.613,0.907,1.587,62.195,3.235
0.338,-0.764,0.931,-8.484,62.256,20.996
0.227,-1.120,0.983,-8.972,68.420,35.339
0.168,-1.306,0.932,2.197,76.721,77.393
0.030,-1.508,0.765,2.808,75.195,103.760
-0.036,-1.450,0.778,-2.563,64.758,156.738
-0.171,-1.240,0.799,-0.793,62.500,181.458
-0.221,-1.140,0.704,-4.639,66.406,235.535
-0.274,-0.784,0.462,-12.939,68.176,267.334
-0.269,-0.414,0.401,-34.485,72.388,336.243
-0.259,0.838,0.296,-41.687,72.632,354.248
-0.205,1.564,0.414,-44.373,52.856,304.504
0.079,2.254,0.906,-28.259,44.006,246.155
0.215,1.955,0.944,26.062,47.485,145.569
0.313,1.401,0.654,38.025,43.640,122.681
0.323,1.433,0.633,28.259,18.188,97.168
0.329,1.512,0.658,21.790,12.024,79.468
0.339,1.394,0.656,17.517,10.376,58.105
0.349,1.064,0.680,11.047,7.935,25.146
0.349,0.975,0.721,8.118,5.798,16.785
0.343,0.899,0.719,15.869,3.540,1.709
0.342,0.687,0.580,19.775,-0.488,-4.700
0.348,0.633,0.626,5.493,-18.372,-11.169
0.360,0.526,0.873,3.235,-17.151,-14.526
0.375,0.405,0.850,16.846,-3.113,-15.747
0.395,0.281,0.746,16.418,-5.127,-11.292
0.394,0.320,0.814,-2.136,-10.620,-5.127
0.393,0.299,0.938,-8.362,-6.409,-5.066
0.399,0.227,0.879,-11.658,3.845,0.854
0.416,0.226,0.753,-12.573,2.075,6.409
0.424,0.301,0.743,-12.207,-2.808,10.681
0.445,0.429,0.845,-14.038,-13.916,9.460
0.457,0.403,0.882,-15.198,-14.832,5.737
0.466,0.359,0.850,-4.700,-9.033,2.441
0.459,0.374,0.758,1.709,-7.935,1.709
0.457,0.454,0.818,-1.953,-4.028,-3.601
0.466,0.378,0.964,-2.502,2.625,-7.019
0.469,0.274,0.888,10.620,11.353,-5.981
0.453,0.285,0.773,10.437,6.042,-3.052
0.451,0.319,0.820,3.418,-1.648,-0.122
0.457,0.300,0.797,5.493,0.000,1.160
0.451,0.325,0.746,2.319,-3.662,4.150
0.442,0.362,0.802,-3.296,-7.141,4.272
0.442,0.342,0.801,-5.005,-6.714,4.028
0.438,0.365,0.773,-5.188,-2.136,4.395
0.441,0.375,0.821,-9.277,-2.258,3.845
0.439,0.346,0.833,-11.963,-0.610,3.113
0.424,0.305,0.750,-8.911,-0.916,3.967
0.414,0.332,0.764,-2.502,-6.287,3.601
0.419,0.347,0.871,1.282,-6.470,2.197
0.426,0.319,0.866,6.836,-2.808,3.052
0.423,0.320,0.809,6.104,-3.723,5.432
0.419,0.364,0.814,-1.343,-7.507,7.446
0.257,1.443,1.301,35.706,-58.472,113.159
0.274,1.649,1.452,-16.663,-53.101,64.575
0.403,2.085,2.024,-42.969,-41.687,37.231
0.435,2.200,2.191,-52.917,11.414,-26.733
0.380,2.214,1.984,-46.509,36.926,-67.078
0.341,2.098,1.931,-55.542,61.829,-151.733
0.242,1.547,1.948,-62.500,74.829,-184.326
0.212,1.292,1.873,-77.393,109.802,-224.854
0.067,0.876,1.609,-88.318,124.939,-237.183
-0.008,0.648,1.487,-108.398,142.456,-248.047
-0.017,0.312,1.370,-115.112,143.921,-243.958
0.008,0.170,1.310,-102.051,154.724,-214.539
0.032,-0.002,0.992,-91.309,165.894,-196.716
0.037,0.005,0.798,-81.848,175.903,-175.964
0.028,-0.083,0.787,-71.411,173.218,-175.293
0.052,-0.426,0.586,-37.781,167.236,-164.429
0.092,-0.477,0.456,-25.146,151.611,-134.277
0.163,-0.318,0.382,-21.606,138.428,-123.291
0.193,-0.272,0.380,-2.686,115.112,-114.258
0.211,-0.337,0.258,6.653,106.506,-107.422
0.212,-0.339,0.111,16.174,87.280,-84.534
0.180,-0.133,-0.130,12.939,71.350,-75.134
0.163,-0.047,-0.206,-10.010,35.095,-60.669
0.200,0.094,-0.277,-13.550,19.592,-54.993
0.253,0.113,-0.281,7.874,-1.770,-50.537
0.329,0.122,-0.296,19.714,-10.986,-49.927
0.332,0.114,-0.340,18.799,-21.057,-48.218
0.366,0.049,-0.326,6.653,-20.569,-44.006
0.389,0.020,-0.285,-14.038,-41.382,-28.137
0.400,0.068,-0.266,-15.137,-52.734,-23.254
0.411,0.161,-0.306,-28.809,-71.106,-18.860
0.415,0.332,-0.207,-41.077,-87.158,-17.883
0.392,0.401,-0.129,-35.706,-119.995,-27.771
0.363,0.368,0.010,-23.865,-133.545,-36.804
0.358,0.276,0.082,-5.920,-154.236,-49.255
0.308,0.106,0.292,1.587,-162.598,-52.307
0.247,0.066,0.303,20.691,-178.650,-58.594
0.123,-0.039,0.188,24.475,-191.772,-60.120
0.089,-0.040,0.211,20.691,-230.774,-57.983
0.047,-0.051,0.642,13.000,-247.314,-53.650
0.053,-0.138,0.933,-0.244,-233.215,-39.490
0.077,-0.218,1.120,5.798,-208.984,-33.142
0.045,-0.181,1.010,30.151,-182.556,-30.457
0.049,-0.150,0.865,35.461,-188.171,-33.691
0.060,-0.169,0.940,31.860,-199.951,-35.950
0.078,-0.159,1.297,15.930,-211.609,-33.386
0.123,-0.110,1.530,7.629,-205.017,-31.006
0.200,-0.101,1.704,-9.399,-164.307,-23.132
0.223,-0.145,1.737,-19.409,-141.113,-17.029
0.261,-0.114,1.916,-25.146,-110.657,-8.240
0.278,-0.121,1.996,-16.174,-100.220,-8.972
0.301,-0.169,2.080,-8.423,-79.895,-10.193
0.370,-0.050,2.440,-11.536,-66.284,-8.606
0.386,0.044,2.542,0.549,-23.376,-13.245
0.349,-0.114,2.375,7.019,-0.671,-16.052
0.329,-0.195,2.271,8.545,27.954,-11.963
0.334,-0.126,2.160,16.541,36.865,-10.620
0.339,-0.107,2.051,32.654,57.434,-13.184
0.334,-0.141,1.832,26.367,67.627,-12.207
0.314,-0.149,1.713,15.442,85.999,-7.507
0.275,-0.119,1.421,16.296,91.003,-6.409
0.262,-0.121,1.323,11.353,93.201,-4.333
0.252,-0.164,1.168,9.705,94.543,-2.930
0.249,-0.177,1.082,8.423,97.961,0.183
0.248,-0.188,0.887,4.395,98.938,1.587
0.237,-0.218,0.780,-13.428,96.924,6.287
0.214,-0.339,0.656,-23.132,92.346,10.498
0.220,-0.402,0.671,-28.198,80.627,20.874
0.208,-0.516,0.666,-25.635,76.660,26.367
0.180,-0.582,0.637,-25.696,71.167,40.100
0.127,-0.792,0.585,-25.452,69.092,49.377
0.107,-0.916,0.579,-23.743,65.002,77.393
0.058,-1.064,0.627,-20.630,63.599,95.642
0.023,-1.081,0.658,-14.954,63.782,114.685
-0.020,-1.075,0.689,-1.953,67.017,151.184
-0.106,-1.007,0.714,2.686,69.092,170.776
-0.126,-0.880,0.704,11.292,72.754,220.337
-0.148,-0.458,0.514,22.644,72.632,246.887
-0.162,-0.221,0.361,49.744,55.664,286.987
-0.167,0.354,0.323,55.969,36.865,296.997
-0.153,0.676,0.397,35.461,2.930,296.204
-0.065,1.342,0.630,8.545,-8.118,281.128
0.026,1.576,0.851,-50.049,-16.785,217.224
0.238,1.679,1.166,-62.195,-10.193,179.321
0.293,1.604,1.123,-55.908,2.136,144.287
0.295,1.562,0.918,-30.701,19.775,87.952
0.275,1.705,0.703,-37.903,13.550,60.059
0.294,1.604,0.787,-61.951,-0.916,9.399
0.295,1.124,0.803,-56.824,0.183,-5.066
0.277,0.996,0.755,-10.620,-2.075,-21.973
0.228,0.842,0.597,14.893,-8.301,-30.823
0.238,0.740,0.619,22.705,-26.489,-41.382
0.292,0.529,0.851,14.954,-29.358,-40.039
0.296,0.417,0.852,9.216,-18.738,-29.480
0.306,0.277,0.867,4.578,-14.771,-22.095
0.312,0.299,0.893,2.808,-9.216,-10.681
0.347,0.431,0.868,5.249,-7.629,-10.193
0.369,0.427,0.850,-1.770,-4.395,-12.878
0.385,0.351,0.823,-4.700,-1.770,-12.024
0.392,0.374,0.814,-3.784,-0.366,-10.986
0.418,0.340,0.909,-5.676,-1.465,-12.024
0.422,0.260,0.927,-4.150,0.732,-11.780
0.425,0.221,0.894,8.423,6.714,-6.897
0.435,0.366,0.890,6.470,4.150,-5.310
0.435,0.382,0.969,-14.038,1.221,-6.958
0.418,0.225,0.967,-12.634,5.981,-6.897
0.409,0.203,0.875,4.822,11.169,-2.625
0.423,0.273,0.792,5.310,7.446,-0.122
0.434,0.288,0.807,-3.235,-0.977,4.395
0.417,0.252,0.811,-1.587,-2.258,6.409
0.405,0.286,0.777,5.676,-3.174,8.667
0.422,0.390,0.808,-2.319,-5.981,8.850
0.427,0.380,0.868,-13.062,-5.432,9.216
0.401,0.355,0.783,-6.470,-1.831,9.155
0.400,0.427,0.787,-3.479,-1.953,8.362
0.417,0.455,0.919,-10.925,-3.235,4.028
0.412,0.420,0.913,-1.404,5.432,0.854
0.401,0.439,0.851,5.188,7.935,-0.549
0.405,0.443,0.837,5.859,8.484,-2.869
0.219,0.864,1.593,70.923,-49.377,34.119
0.210,0.862,1.639,26.184,-25.940,11.902
0.171,1.133,1.844,-17.700,-19.470,4.150
0.173,1.373,2.071,-91.248,2.930,-36.438
0.229,1.469,2.583,-96.375,29.175,-70.984
0.163,1.258,2.492,-64.697,102.173,-129.089
0.052,0.771,2.016,-60.364,127.136,-145.325
-0.013,0.566,1.901,-90.393,151.672,-168.030
-0.034,0.432,1.818,-93.140,167.419,-182.007
-0.106,0.060,1.245,-58.594,205.261,-195.679
-0.068,0.065,0.988,-44.983,212.463,-182.983
0.052,0.239,0.954,-41.870,207.825,-151.611
0.063,0.193,0.846,-34.241,214.783,-147.461
0.044,0.009,0.318,0.000,231.384,-151.855
0.054,0.017,0.139,8.179,224.182,-147.949
0.079,0.064,0.122,-11.658,190.674,-134.766
0.148,-0.035,0.224,-16.663,178.467,-130.676
0.170,-0.117,0.145,-10.864,162.720,-116.028
0.199,-0.102,-0.066,-15.686,147.095,-103.699
0.243,-0.085,-0.058,-35.217,106.140,-78.247
0.371,-0.030,0.068,-41.687,91.370,-67.017
0.437,0.024,0.161,-39.612,73.303,-54.687
0.488,0.105,0.186,-34.729,68.665,-52.734
0.473,0.077,0.070,-33.264,58.533,-47.424
0.455,-0.003,-0.126,-36.499,46.448,-42.664
0.464,-0.031,-0.138,-32.349,13.062,-34.180
0.468,-0.021,-0.151,-27.588,-2.319,-29.907
0.471,0.025,-0.137,-30.762,-29.907,-19.165
0.462,0.169,-0.026,-35.156,-40.100,-13.916
0.446,0.229,-0.027,-32.043,-51.025,-8.179
0.410,0.334,-0.220,-27.344,-59.204,-8.057
0.378,0.361,-0.342,-23.315,-93.506,-12.756
0.296,0.327,-0.559,-19.531,-119.751,-18.738
0.242,0.279,-0.572,-16.052,-152.283,-26.123
0.122,0.264,-0.281,-24.658,-224.304,-35.828
0.075,0.271,-0.039,-28.198,-252.869,-41.016
0.003,0.131,0.377,-13.855,-283.081,-57.251
-0.025,0.024,0.454,-1.038,-288.879,-61.646
-0.065,0.010,0.512,1.648,-304.321,-54.626
-0.097,0.129,0.764,-5.310,-312.256,-46.997
-0.038,0.088,0.982,-27.954,-308.228,-38.879
0.090,0.084,1.613,-39.795,-290.100,-36.194
0.103,0.096,1.795,-33.142,-219.299,-33.691
0.124,0.014,1.812,-23.926,-182.617,-31.616
0.126,-0.011,1.738,-5.798,-127.625,-23.132
0.154,-0.026,1.607,4.028,-110.962,-19.348
0.182,0.026,1.561,17.029,-99.182,-14.587
0.217,0.064,1.636,15.564,-96.985,-13.672
0.276,0.014,1.739,19.775,-72.571,-18.433
0.282,-0.025,1.741,22.522,-52.917,-20.996
0.282,-0.045,1.794,20.691,-18.982,-22.461
0.278,-0.015,1.797,28.320,-3.052,-27.527
0.283,-0.008,1.730,41.931,22.949,-44.434
0.282,-0.045,1.648,38.452,33.325,-46.814
0.300,-0.073,1.618,29.358,55.420,-37.354
0.342,-0.122,1.484,31.006,63.599,-31.799
0.354,-0.125,1.409,26.489,68.970,-24.109
0.333,-0.178,1.323,17.151,69.397,-20.996
0.322,-0.271,1.239,3.357,69.824,-14.160
0.331,-0.488,1.190,-0.916,65.796,-9.583
0.326,-0.586,1.238,8.118,61.340,-0.061
0.249,-0.770,1.233,20.935,65.308,5.981
0.208,-0.864,1.182,26.855,77.026,32.410
0.141,-1.033,1.086,18.616,82.581,55.542
0.108,-1.046,1.051,10.681,87.097,81.970
0.082,-0.996,1.024,6.775,91.553,129.089
0.039,-0.845,0.880,6.592,91.370,146.545
0.018,-0.786,0.823,-3.967,82.336,176.758
0.003,-0.681,0.773,-4.028,76.477,192.078
-0.003,-0.601,0.711,14.771,65.491,225.342
-0.049,-0.245,0.518,27.527,56.824,242.249
-0.079,0.381,0.541,49.927,31.189,264.648
-0.046,0.689,0.644,65.369,6.226,252.869
0.078,0.991,0.839,63.782,0.000,236.694
0.134,1.125,0.894,51.819,-2.075,216.736
0.224,1.340,0.960,2.075,1.099,168.762
0.235,1.351,0.942,-22.339,5.310,143.738
0.257,1.320,0.885,-54.504,10.010,98.145
0.274,1.180,0.884,-61.829,8.362,77.515
0.317,0.871,0.940,-47.058,2.014,44.983
0.314,0.818,0.916,-24.048,0.916,32.837
0.290,0.845,0.861,15.320,-0.427,7.812
0.259,0.760,0.800,21.545,-2.136,-4.517
0.262,0.604,0.793,12.512,-4.639,-14.648
0.276,0.383,0.855,5.310,-5.615,-13.550
0.278,0.327,0.872,5.005,-3.967,-10.071
0.283,0.223,0.814,6.348,-3.784,-6.897
0.283,0.221,0.848,-4.700,-5.859,3.662
0.293,0.292,0.960,-7.385,-2.747,5.554
0.303,0.284,0.910,-2.380,8.118,3.540
0.320,0.260,0.755,-4.578,8.423,4.822
0.338,0.330,0.844,-10.193,1.038,7.324
0.354,0.333,0.901,-8.545,0.000,5.798
0.365,0.313,0.903,-1.160,1.160,2.502
0.360,0.273,0.816,1.221,0.854,2.686
0.362,0.276,0.799,0.732,-3.296,5.066
0.386,0.408,0.932,-4.395,-4.822,4.761
0.395,0.421,1.000,-10.742,4.700,-2.075
0.371,0.255,0.860,-8.850,11.169,-2.991
0.361,0.259,0.820,-13.794,6.470,1.465
0.376,0.422,1.005,-15.259,3.967,0.122
0.373,0.367,0.995,-9.033,8.240,-4.578
0.357,0.166,0.784,2.258,16.663,-5.859
0.354,0.152,0.751,-0.061,9.583,-0.854
0.359,0.210,0.785,-3.052,-10.620,5.127
0.366,0.296,0.885,-0.244,-14.954,4.395
0.361,0.263,0.861,4.944,-11.169,4.883
0.348,0.227,0.817,2.930,-10.193,7.812
0.353,0.290,0.858,-4.639,-9.949,10.803
0.380,0.422,0.996,-6.104,-6.409,7.568
0.373,0.356,0.954,0.732,5.737,1.221
0.352,0.271,0.809,0.244,5.615,2.014
0.361,0.306,0.843,-2.991,0.793,3.418
0.376,0.345,0.914,-5.432,-3.296,2.808
0.376,0.339,0.962,-2.563,0.244,1.282
0.369,0.303,0.910,0.488,7.263,0.427
0.359,0.285,0.861,-1.038,6.592,1.526
0.365,0.306,0.878,-1.648,3.784,1.831
0.375,0.309,0.915,-0.916,4.517,1.282
0.146,1.057,1.620,-52.673,2.014,24.780
0.160,1.197,1.657,-57.068,26.794,-11.169
0.161,1.446,1.826,-63.782,40.588,-37.292
0.138,1.408,1.879,-73.425,77.271,-98.328
0.108,1.269,1.851,-86.792,96.619,-125.305
0.102,1.312,1.896,-103.760,135.986,-190.674
-0.011,1.229,1.940,-98.083,161.499,-228.210
-0.154,0.793,1.603,-62.500,218.140,-277.466
-0.137,0.530,1.340,-46.082,235.657,-282.349
-0.012,0.193,1.177,-56.519,235.718,-259.460
0.010,0.121,1.134,-63.416,231.750,-243.225
-0.005,0.090,1.044,-33.875,237.610,-215.820
-0.051,-0.034,0.595,-6.470,244.995,-202.881
-0.030,-0.169,0.240,13.611,242.859,-162.964
0.122,-0.287,-0.099,-4.517,222.839,-136.719
0.205,-0.164,-0.013,-30.029,173.157,-102.356
0.253,-0.116,-0.031,-18.616,158.569,-97.473
0.321,-0.300,-0.345,-3.601,138.916,-78.430
0.380,-0.286,-0.368,-12.939,120.850,-63.843
0.467,-0.040,-0.161,-30.396,71.899,-43.640
0.500,0.096,0.016,-28.992,48.767,-39.612
0.496,0.179,0.116,-0.061,26.184,-42.419
0.485,0.133,0.012,6.958,27.161,-43.274
0.519,0.146,-0.074,-9.216,24.963,-36.316
0.539,0.166,-0.033,-15.015,16.357,-33.630
0.520,0.186,-0.121,-10.254,-1.160,-31.982
0.516,0.172,-0.158,-12.939,-9.216,-30.212
0.530,0.156,-0.106,-23.987,-22.461,-21.912
0.540,0.116,-0.124,-9.827,-27.893,-13.733
0.533,0.133,-0.228,-5.005,-34.607,-10.559
0.513,0.211,-0.245,-12.329,-59.448,-10.132
0.491,0.294,-0.244,-12.573,-72.327,-12.573
0.479,0.269,-0.284,0.671,-98.633,-20.447
0.400,0.265,-0.340,3.723,-117.554,-24.231
0.347,0.281,-0.311,16.113,-164.795,-35.645
0.276,0.172,-0.315,30.273,-188.843,-43.518
0.269,0.148,-0.203,7.751,-241.333,-39.185
0.281,0.263,0.193,-32.166,-257.812,-28.381
0.264,0.257,0.328,-91.003,-258.911,-10.193
0.146,0.243,0.443,-104.553,-256.897,-1.770
0.140,0.180,0.546,-103.516,-262.573,6.042
0.182,-0.087,0.808,-89.294,-266.235,7.324
0.135,-0.135,0.748,-70.984,-266.968,11.536
0.063,-0.072,0.670,-50.781,-282.043,15.137
-0.092,0.268,0.895,-45.715,-299.988,8.972
-0.043,0.229,1.566,-37.292,-307.800,-3.174
0.019,0.122,1.857,-34.363,-286.133,-2.380
0.062,0.137,2.059,-10.925,-221.558,3.662
0.045,0.329,1.970,14.954,-192.444,-2.563
0.024,0.387,1.835,39.856,-155.090,-13.245
0.031,0.313,1.562,36.255,-142.944,-13.855
0.033,0.214,1.459,18.555,-125.793,-6.775
0.028,0.162,1.475,10.071,-118.469,-1.892
0.065,0.153,1.632,-9.216,-91.064,7.935
0.086,0.271,1.802,-13.794,-67.200,12.390
0.058,0.357,1.715,5.127,-24.231,4.944
0.038,0.469,1.674,15.808,-12.512,-6.042
0.053,0.405,1.740,22.827,14.343,-24.658
0.094,0.251,1.829,22.034,33.203,-28.625
0.097,0.231,1.800,24.231,51.880,-31.250
0.074,0.199,1.591,42.603,77.026,-39.246
0.075,0.151,1.516,45.227,81.543,-41.260
0.084,0.079,1.465,28.625,89.966,-36.804
0.098,-0.052,1.341,20.020,95.947,-33.264
0.106,-0.124,1.261,18.005,102.905,-30.579
0.122,-0.326,1.176,19.470,103.394,-27.466
0.106,-0.447,1.101,13.916,103.516,-10.010
0.056,-0.599,1.038,3.845,100.769,3.601
0.052,-0.680,1.064,-12.695,98.145,35.583
0.065,-0.965,1.024,-16.785,101.257,57.922
0.051,-1.009,1.011,-15.625,106.873,113.770
0.010,-0.772,1.015,-1.404,108.521,136.536
-0.017,-0.670,0.941,19.836,109.741,153.320
-0.044,-0.651,0.787,46.997,107.056,185.364
-0.074,-0.648,0.512,42.908,99.426,207.581
-0.111,-0.523,0.446,24.109,77.026,258.240
-0.163,-0.022,0.339,16.052,64.209,278.381
-0.168,0.317,0.326,-26.672,33.752,291.748
-0.157,0.850,0.398,-61.951,19.409,286.377
-0.116,1.110,0.595,-137.512,8.301,261.963
0.000,1.615,1.061,-152.954,18.555,237.549
0.051,1.683,1.102,-99.060,52.734,156.128
0.099,1.413,0.792,-53.711,60.364,115.356
0.090,1.271,0.615,-2.380,43.030,65.735
0.100,1.124,0.534,1.221,27.771,53.101
0.115,1.104,0.605,-7.019,8.789,34.302
0.140,1.033,0.805,-8.423,7.935,24.109
0.144,0.960,0.812,9.033,15.320,4.395
0.167,0.829,0.735,20.752,15.869,-3.357
0.160,0.798,0.737,26.001,12.329,-15.381
0.153,0.646,0.700,24.963,11.475,-20.691
0.168,0.539,0.666,17.944,4.517,-21.545
0.204,0.410,0.611,12.329,-1.343,-15.625
0.212,0.405,0.652,-0.732,-12.756,-3.357
0.224,0.462,0.790,-2.319,-14.465,-1.526
0.233,0.457,0.780,3.479,-12.329,-0.793
0.246,0.434,0.740,2.808,-14.160,1.465
0.256,0.477,0.820,-7.629,-17.517,5.371
0.273,0.542,0.919,-6.165,-13.367,3.113
0.270,0.499,0.851,-0.427,-7.263,-0.122
0.262,0.446,0.777,-1.953,-6.104,-0.610
0.293,0.522,0.885,-10.498,-10.376,0.549
0.300,0.557,0.980,-7.629,-7.263,-2.991
0.290,0.420,0.907,4.700,-1.343,-6.042
0.299,0.377,0.873,9.705,-1.648,-3.723
0.310,0.431,0.951,5.127,-3.296,-0.610
0.303,0.432,0.949,8.850,2.136,0.305
0.296,0.481,0.873,10.742,4.333,-1.343
0.291,0.484,0.841,1.709,4.822,-3.845
0.288,0.408,0.839,-2.991,3.540,-3.296
0.293,0.417,0.878,-6.348,1.648,-1.648
0.273,0.414,0.902,-4.272,1.892,0.061
0.259,0.378,0.835,2.747,4.028,0.610
0.251,0.389,0.769,7.874,1.038,3.662
0.269,0.543,0.846,1.953,-2.808,3.174
0.275,0.527,0.905,-10.376,1.221,-0.793
0.262,0.411,0.858,-9.338,5.859,-1.160
0.256,0.396,0.822,1.099,7.446,1.404
0.266,0.486,0.800,5.676,5.249,2.136
-0.512,1.032,1.451,37.720,-143.433,205.261
-0.481,1.309,1.745,-2.075,-124.878,154.053
-0.335,1.894,2.591,-18.066,-95.459,106.995
-0.312,1.993,2.780,-24.048,-4.028,4.517
-0.330,1.727,2.659,-31.311,35.583,-38.452
-0.384,1.570,2.538,-81.482,91.797,-112.427
-0.556,1.354,2.385,-99.976,117.065,-145.569
-0.584,1.174,2.322,-97.107,174.683,-208.069
-0.604,0.786,2.018,-95.215,204.163,-232.117
-0.638,0.689,1.780,-87.585,255.188,-268.005
-0.640,0.631,1.428,-82.153,272.339,-283.142
-0.640,0.554,1.314,-85.815,292.236,-298.767
-0.584,0.143,0.971,-89.233,300.598,-294.495
-0.495,-0.080,0.773,-100.037,303.650,-280.701
-0.379,-0.285,0.592,-132.935,285.950,-242.737
-0.084,-0.536,0.207,-133.179,270.020,-225.952
0.055,-0.535,0.051,-107.300,234.619,-191.772
0.117,-0.352,-0.312,-90.942,214.172,-174.927
0.133,-0.314,-0.400,-65.918,159.180,-141.296
0.197,-0.280,-0.322,-54.871,133.789,-120.361
